10283,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",Unintentional injuries,Wyoming,308,52.9
1964,Malignant neoplasms (C00-C97),Cancer,Arizona,11085,148.6
1982,Malignant neoplasms (C00-C97),Cancer,Arkansas,6540,189.1
2000,Malignant neoplasms (C00-C97),Cancer,California,57676,150.9
2018,Malignant neoplasms (C00-C97),Cancer,Colorado,7306,143.1
2036,Malignant neoplasms (C00-C97),Cancer,Connecticut,6681,152
2054,Malignant neoplasms (C00-C97),Cancer,Delaware,1935,177
2072,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1081,178.8
2090,Malignant neoplasms (C00-C97),Cancer,Florida,42188,158.8
2108,Malignant neoplasms (C00-C97),Cancer,Georgia,16021,169.1
2126,Malignant neoplasms (C00-C97),Cancer,Hawaii,2284,134.5
2144,Malignant neoplasms (C00-C97),Cancer,Idaho,2572,152
2162,Malignant neoplasms (C00-C97),Cancer,Illinois,24562,175.6
2180,Malignant neoplasms (C00-C97),Cancer,Indiana,13368,184.4
2198,Malignant neoplasms (C00-C97),Cancer,Iowa,6438,168.6
2216,Malignant neoplasms (C00-C97),Cancer,Kansas,5429,168.2
2234,Malignant neoplasms (C00-C97),Cancer,Kentucky,10012,201.5
2252,Malignant neoplasms (C00-C97),Cancer,Louisiana,9308,190.7
2270,Malignant neoplasms (C00-C97),Cancer,Maine,3226,179.3
2288,Malignant neoplasms (C00-C97),Cancer,Maryland,10525,165.6
2306,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12864,163.3
2324,Malignant neoplasms (C00-C97),Cancer,Michigan,20496,174.8
2342,Malignant neoplasms (C00-C97),Cancer,Minnesota,9424,155.9
2360,Malignant neoplasms (C00-C97),Cancer,Mississippi,6499,200.4
2378,Malignant neoplasms (C00-C97),Cancer,Missouri,12919,182.3
2396,Malignant neoplasms (C00-C97),Cancer,Montana,1954,155.1
2414,Malignant neoplasms (C00-C97),Cancer,Nebraska,3479,164.7
2432,Malignant neoplasms (C00-C97),Cancer,Nevada,4610,163.6
2450,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2660,167.8
2468,Malignant neoplasms (C00-C97),Cancer,New Jersey,16485,160.3
2486,Malignant neoplasms (C00-C97),Cancer,New Mexico,3462,148.1
2504,Malignant neoplasms (C00-C97),Cancer,New York,35882,159.4
2522,Malignant neoplasms (C00-C97),Cancer,North Carolina,18405,170.2
2540,Malignant neoplasms (C00-C97),Cancer,North Dakota,1253,150.7
2558,Malignant neoplasms (C00-C97),Cancer,Ohio,25261,182.7
2576,Malignant neoplasms (C00-C97),Cancer,Oklahoma,8040,189.9
2594,Malignant neoplasms (C00-C97),Cancer,Oregon,7832,168
2612,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28909,175.5
2630,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2148,163.5
2648,Malignant neoplasms (C00-C97),Cancer,South Carolina,9728,178.8
2666,Malignant neoplasms (C00-C97),Cancer,South Dakota,1630,163
2684,Malignant neoplasms (C00-C97),Cancer,Tennessee,13765,187.6
2702,Malignant neoplasms (C00-C97),Cancer,Texas,38142,160.3
2720,Malignant neoplasms (C00-C97),Cancer,United States,582623,166.5
2738,Malignant neoplasms (C00-C97),Cancer,Utah,2876,128.2
2756,Malignant neoplasms (C00-C97),Cancer,Vermont,1325,165
2774,Malignant neoplasms (C00-C97),Cancer,Virginia,14294,165
2792,Malignant neoplasms (C00-C97),Cancer,Washington,11952,161.4
2810,Malignant neoplasms (C00-C97),Cancer,West Virginia,4684,191.8
2828,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11252,166.3
2846,Malignant neoplasms (C00-C97),Cancer,Wyoming,955,154.2
2864,Chronic lower respiratory diseases (J40-J47),CLRD,Alabama,3015,55.2
2882,Chronic lower respiratory diseases (J40-J47),CLRD,Alaska,189,40.9
2900,Chronic lower respiratory diseases (J40-J47),CLRD,Arizona,3221,43.6
2918,Chronic lower respiratory diseases (J40-J47),CLRD,Arkansas,1910,55.8
2936,Chronic lower respiratory diseases (J40-J47),CLRD,California,12963,34.5
2954,Chronic lower respiratory diseases (J40-J47),CLRD,Colorado,2239,46.7
2972,Chronic lower respiratory diseases (J40-J47),CLRD,Connecticut,1387,30.9
2990,Chronic lower respiratory diseases (J40-J47),CLRD,Delaware,420,39.1
3008,Chronic lower respiratory diseases (J40-J47),CLRD,District of Columbia,139,23.5
3026,Chronic lower respiratory diseases (J40-J47),CLRD,Florida,10585,38.4
3044,Chronic lower respiratory diseases (J40-J47),CLRD,Georgia,3977,45
3062,Chronic lower respiratory diseases (J40-J47),CLRD,Hawaii,312,17.7
3080,Chronic lower respiratory diseases (J40-J47),CLRD,Idaho,754,46
3098,Chronic lower respiratory diseases (J40-J47),CLRD,Illinois,5313,38.6
3116,Chronic lower respiratory diseases (J40-J47),CLRD,Indiana,3962,55.5
,
3134,Chronic lower respiratory diseases (J40-J47),CLRD,Iowa,1824,46.8
3152,Chronic lower respiratory diseases (J40-J47),CLRD,Kansas,1687,51.8
3170,Chronic lower respiratory diseases (J40-J47),CLRD,Kentucky,3100,64.2
3188,Chronic lower respiratory diseases (J40-J47),CLRD,Louisiana,2074,44.5
3206,Chronic lower respiratory diseases (J40-J47),CLRD,Maine,817,45.4
3224,Chronic lower respiratory diseases (J40-J47),CLRD,Maryland,1981,32.3
3242,Chronic lower respiratory diseases (J40-J47),CLRD,Massachusetts,2520,31.7
3260,Chronic lower respiratory diseases (J40-J47),CLRD,Michigan,5251,45.2
3278,Chronic lower respiratory diseases (J40-J47),CLRD,Minnesota,2124,35.3
3296,Chronic lower respiratory diseases (J40-J47),CLRD,Mississippi,1729,54.7
3314,Chronic lower respiratory diseases (J40-J47),CLRD,Missouri,3650,51.7
3332,Chronic lower respiratory diseases (J40-J47),CLRD,Montana,605,48.6
3350,Chronic lower respiratory diseases (J40-J47),CLRD,Nebraska,1052,48.9
3368,Chronic lower respiratory diseases (J40-J47),CLRD,Nevada,1370,52
3386,Chronic lower respiratory diseases (J40-J47),CLRD,New Hampshire,674,43.5
3404,Chronic lower respiratory diseases (J40-J47),CLRD,New Jersey,3271,31.7
3422,Chronic lower respiratory diseases (J40-J47),CLRD,New Mexico,965,42.5
3440,Chronic lower respiratory diseases (J40-J47),CLRD,New York,7034,31.1
3458,Chronic lower respiratory diseases (J40-J47),CLRD,North Carolina,4844,46.4
3476,Chronic lower respiratory diseases (J40-J47),CLRD,North Dakota,306,35.3
3494,Chronic lower respiratory diseases (J40-J47),CLRD,Ohio,7070,51.2
3512,Chronic lower respiratory diseases (J40-J47),CLRD,Oklahoma,2585,61.4
3530,Chronic lower respiratory diseases (J40-J47),CLRD,Oregon,1915,42.2
3548,Chronic lower respiratory diseases (J40-J47),CLRD,Pennsylvania,6550,38.8
3566,Chronic lower respiratory diseases (J40-J47),CLRD,Rhode Island,504,36.9
3584,Chronic lower respiratory diseases (J40-J47),CLRD,South Carolina,2467,46.9
3602,Chronic lower respiratory diseases (J40-J47),CLRD,South Dakota,481,45.7
3620,Chronic lower respiratory diseases (J40-J47),CLRD,Tennessee,3695,51.8
3638,Chronic lower respiratory diseases (J40-J47),CLRD,Texas,9524,42.7
3656,Chronic lower respiratory diseases (J40-J47),CLRD,United States,143489,41.5
3674,Chronic lower respiratory diseases (J40-J47),CLRD,Utah,663,30.6
3692,Chronic lower respiratory diseases (J40-J47),CLRD,Vermont,364,46.3
3710,Chronic lower respiratory diseases (J40-J47),CLRD,Virginia,3070,36.9
3728,Chronic lower respiratory diseases (J40-J47),CLRD,Washington,2955,41
3746,Chronic lower respiratory diseases (J40-J47),CLRD,West Virginia,1524,62.4
3764,Chronic lower respiratory diseases (J40-J47),CLRD,Wisconsin,2524,37.1
3782,Chronic lower respiratory diseases (J40-J47),CLRD,Wyoming,334,55.8
3800,Diabetes mellitus (E10-E14),Diabetes,Alabama,1300,23.9
3818,Diabetes mellitus (E10-E14),Diabetes,Alaska,107,18.8
3836,Diabetes mellitus (E10-E14),Diabetes,Arizona,1736,23.4
3854,Diabetes mellitus (E10-E14),Diabetes,Arkansas,833,24.6
3872,Diabetes mellitus (E10-E14),Diabetes,California,7895,20.7
3890,Diabetes mellitus (E10-E14),Diabetes,Colorado,797,15.9
3908,Diabetes mellitus (E10-E14),Diabetes,Connecticut,631,14.2
3926,Diabetes mellitus (E10-E14),Diabetes,Delaware,241,22.3
3944,Diabetes mellitus (E10-E14),Diabetes,District of Columbia,145,24.1
3962,Diabetes mellitus (E10-E14),Diabetes,Florida,5092,19.2
3980,Diabetes mellitus (E10-E14),Diabetes,Georgia,2088,22.6
3998,Diabetes mellitus (E10-E14),Diabetes,Hawaii,277,16.2
4016,Diabetes mellitus (E10-E14),Diabetes,Idaho,371,22.9
4034,Diabetes mellitus (E10-E14),Diabetes,Illinois,2706,19.2
4052,Diabetes mellitus (E10-E14),Diabetes,Indiana,1860,25.9
4070,Diabetes mellitus (E10-E14),Diabetes,Iowa,692,17.6
4088,Diabetes mellitus (E10-E14),Diabetes,Kansas,639,19.6
4106,Diabetes mellitus (E10-E14),Diabetes,Kentucky,1256,25.9
4124,Diabetes mellitus (E10-E14),Diabetes,Louisiana,1290,26.9
4142,Diabetes mellitus (E10-E14),Diabetes,Maine,380,21.3
4160,Diabetes mellitus (E10-E14),Diabetes,Maryland,1218,19.2
4178,Diabetes mellitus (E10-E14),Diabetes,Massachusetts,1099,13.6
4196,Diabetes mellitus (E10-E14),Diabetes,Michigan,2685,23
4214,Diabetes mellitus (E10-E14),Diabetes,Minnesota,1165,19.1
4232,Diabetes mellitus (E10-E14),Diabetes,Mississippi,1050,32.6
4250,Diabetes mellitus (E10-E14),Diabetes,Missouri,1377,19.6
4268,Diabetes mellitus (E10-E14),Diabetes,Montana,233,19.1
4286,Diabetes mellitus (E10-E14),Diabetes,Nebraska,442,20.7
4304,Diabetes mellitus (E10-E14),Diabetes,Nevada,438,15.9
4322,Diabetes mellitus (E10-E14),Diabetes,New Hampshire,275,17.5
4340,Diabetes mellitus (E10-E14),Diabetes,New Jersey,1988,19.3
4358,Diabetes mellitus (E10-E14),Diabetes,New Mexico,652,28.3
4376,Diabetes mellitus (E10-E14),Diabetes,New York,4010,17.7
4394,Diabetes mellitus (E10-E14),Diabetes,North Carolina,2409,22.6
4412,Diabetes mellitus (E10-E14),Diabetes,North Dakota,185,22
4430,Diabetes mellitus (E10-E14),Diabetes,Ohio,3618,26.1
4448,Diabetes mellitus (E10-E14),Diabetes,Oklahoma,1201,28.4
4466,Diabetes mellitus (E10-E14),Diabetes,Oregon,1126,24.3
4484,Diabetes mellitus (E10-E14),Diabetes,Pennsylvania,3735,22.3
4502,Diabetes mellitus (E10-E14),Diabetes,Rhode Island,198,14.7
4520,Diabetes mellitus (E10-E14),Diabetes,South Carolina,1197,22.3
4538,Diabetes mellitus (E10-E14),Diabetes,South Dakota,218,21.5
4556,Diabetes mellitus (E10-E14),Diabetes,Tennessee,1852,25.8
4574,Diabetes mellitus (E10-E14),Diabetes,Texas,5136,21.9
4592,Diabetes mellitus (E10-E14),Diabetes,United States,73932,21.2
4610,Diabetes mellitus (E10-E14),Diabetes,Utah,541,24.6
4628,Diabetes mellitus (E10-E14),Diabetes,Vermont,168,21.4
4646,Diabetes mellitus (E10-E14),Diabetes,Virginia,1603,18.6
4664,Diabetes mellitus (E10-E14),Diabetes,Washington,1650,22.4
4682,Diabetes mellitus (E10-E14),Diabetes,West Virginia,741,30.5
4700,Diabetes mellitus (E10-E14),Diabetes,Wisconsin,1289,19
4718,Diabetes mellitus (E10-E14),Diabetes,Wyoming,97,15.9
4736,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alabama,12036,225.1
4754,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Alaska,708,136.5
4772,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arizona,10689,145.5
4790,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Arkansas,7407,218.6
4808,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,California,59371,153.3
4826,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Colorado,6311,127.3
4844,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Connecticut,7282,155.3
4862,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Delaware,1790,168.8
4880,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,District of Columbia,1298,213
4898,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Florida,42125,153
4916,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Georgia,15825,177.6
4934,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Hawaii,2430,135.2
4952,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Idaho,2515,150.9
4970,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Illinois,24667,172.7
4988,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Indiana,13675,188.4
5006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Iowa,7005,170.4
5024,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kansas,5366,158.2
5042,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,10024,208.2
5060,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,10074,213.1
5078,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,2623,145.9
5096,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,11023,174.4
5113,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,3091,142.4
5115,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,11602,139.1
5133,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,23520,197.9
5151,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,7496,119.2
5169,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,7269,231.3
5187,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,13742,193.4
5205,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,1903,151.1
5223,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,3307,146.9
5241,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,5166,192.5
5259,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,2324,146.1
5277,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,18340,171.5
5295,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Mexico,3352,147.8
5313,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New York,43795,186.5
5331,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Carolina,17348,166.1
5349,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,North Dakota,1368,151.6
5367,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Ohio,26426,187.7
5385,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oklahoma,9198,220.4
5403,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Oregon,6180,130.3
5421,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Pennsylvania,30952,177.7
5439,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Rhode Island,2360,165.2
5457,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Carolina,9364,180.2
5475,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,South Dakota,1668,155.4
5493,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Tennessee,14454,203.7
5512,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Texas,39061,171.3
5530,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,United States,599711,170.5
5564,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Vermont,1206,150.6
5582,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Virginia,13386,158.6
5600,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Washington,10360,139.3
5618,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,West Virginia,4942,208.1
5636,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wisconsin,11282,160.7
5654,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Wyoming,1005,167.2
5672,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,942,17.9
5690,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,52,10
5708,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,683,9.5
5726,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,734,21.9
5744,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,5849,15.2
5762,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,525,11
5780,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,558,11.8
5798,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,121,11.3
5816,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,76,12.1
5834,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2338,8.5
5852,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1390,16.4
5870,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,394,20.8
5888,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,189,11.3
5906,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2323,16.3
5924,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,973,13.5
5942,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,664,15.6
5960,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,624,18
5978,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,879,18.7
5996,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,808,17.5
6014,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,205,11.6
6032,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,986,15.8
6050,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1356,16.1
6068,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1565,13.3
6086,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,674,10.6
6104,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,565,18.1
6122,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1213,17
6140,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,155,12.2
6158,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,291,12.7
6176,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,496,19
6194,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,204,12.8
6212,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1131,10.6
6230,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,281,12.5
6248,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4404,18.8
6266,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1899,18.5
6284,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,133,14.3
6302,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2195,15.5
6320,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,573,13.8
6338,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,382,8.1
6356,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2360,13.5
6374,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,161,11.2
6392,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,726,14.4
6410,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,185,16.6
6428,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1435,20.6
6446,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2974,13.4
6464,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,50636,14.5
6482,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,337,15.6
6500,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,81,9.9
6518,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1307,15.8
6536,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,728,9.9
6554,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,425,18.1
6572,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,996,14.1
6590,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,91,15.7
6608,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alabama,1035,19.4
6626,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Alaska,44,9.5
6644,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arizona,414,5.7
6662,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Arkansas,674,19.8
6680,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,California,2728,7.2
6698,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Colorado,428,8.9
6716,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Connecticut,569,12.4
6734,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Delaware,139,12.7
6752,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,District of Columbia,44,7.2
6771,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Florida,2912,10.6
6789,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Georgia,1612,18.4
6806,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Hawaii,199,11.2
6824,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Idaho,148,8.8
6842,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Illinois,2392,17
6860,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Indiana,1221,16.9
6878,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Iowa,322,7.9
6896,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kansas,600,17.7
6914,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Kentucky,933,19.6
6932,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Louisiana,1138,24.3
6950,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maine,257,14.3
6968,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Maryland,704,11.3
6986,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Massachusetts,1271,15.5
7004,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Michigan,1586,13.5
7022,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Minnesota,669,10.8
7040,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Mississippi,692,22.2
7058,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Missouri,1259,17.8
7076,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Montana,100,8
7094,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nebraska,217,9.8
7112,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Nevada,385,14.4
7130,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Hampshire,161,10.2
7148,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Jersey,1431,13.6
7166,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New Mexico,285,12.6
7184,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,New York,2240,9.8
7202,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Carolina,1656,15.9
7220,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,North Dakota,117,13.3
7238,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Ohio,2056,14.8
7256,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oklahoma,554,13.4
7274,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Oregon,320,6.9
7292,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Pennsylvania,2736,15.8
7310,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Rhode Island,135,9.7
7329,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Carolina,860,16.4
7347,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,South Dakota,58,5.6
7365,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Tennessee,933,13.4
7383,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Texas,3525,15.6
7401,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,United States,45622,13.1
7419,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Utah,270,12.4
7437,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Vermont,21,2.6
7455,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Virginia,1523,18.3
7473,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Washington,482,6.6
7491,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,West Virginia,471,19.7
7509,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wisconsin,1024,14.8
7527,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",Kidney disease,Wyoming,72,12.3
7545,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2628,49.5
